25-Mar-2010 16:56:37:	$IIRMC,235636,A,3739.860,N,12222.812,W,00.0,017,250310,15,E,A*14
25-Mar-2010 16:56:37:	$IIVHW,,,271,M,00.0,N,,*60
25-Mar-2010 16:56:37:	$IIVLW,00000,N,000.0,N*53
25-Mar-2010 16:56:38:	$IIGLL,3739.860,N,12222.812,W,235636,A,A*4F
25-Mar-2010 16:56:38:	$IIHDG,271,,,15,E*12
25-Mar-2010 16:56:38:	$IIMTW,+15.0,C*3C
25-Mar-2010 16:56:38:	$IIMWV,356,R,03.4,N,A*14
25-Mar-2010 16:56:38:	$IIMWV,357,T,03.4,N,A*13
25-Mar-2010 16:56:38:	$IIRMB,A,0.23,R,,BAYBDG  ,,,,,008.10,001,,V,A*7B
25-Mar-2010 16:56:38:	$IIRMC,235637,A,3739.860,N,12222.812,W,00.0,017,250310,15,E,A*15
25-Mar-2010 16:56:38:	$IIVHW,,,271,M,00.0,N,,*60
25-Mar-2010 16:56:39:	$IIVLW,00000,N,000.0,N*53
25-Mar-2010 16:56:39:	$IIGLL,3739.860,N,12222.812,W,235637,A,A*4E
25-Mar-2010 16:56:39:	$IIHDG,271,,,15,E*12
25-Mar-2010 16:56:39:	$IIMTW,+15.0,C*3C
25-Mar-2010 16:56:39:	$IIMWV,000,R,03.4,N,A*14
25-Mar-2010 16:56:39:	$IIMWV,358,T,03.4,N,A*1C
25-Mar-2010 16:56:39:	$IIRMC,235638,A,3739.859,N,12222.813,W,00.0,017,250310,15,E,A*11
25-Mar-2010 16:56:39:	$IIVHW,,,271,M,00.0,N,,*60
25-Mar-2010 16:56:40:	$IIVLW,00000,N,000.0,N*53
25-Mar-2010 16:56:40:	$IIGLL,3739.859,N,12222.813,W,235638,A,A*4A
25-Mar-2010 16:56:40:	$IIHDG,271,,,15,E*12
25-Mar-2010 16:56:40:	$IIMTW,+15.0,C*3C
25-Mar-2010 16:56:40:	$IIMWV,353,R,03.1,N,A*14
25-Mar-2010 16:56:40:	$IIMWV,000,T,03.4,N,A*12
25-Mar-2010 16:56:40:	$IIRMB,A,0.23,R,,BAYBDG  ,,,,,008.10,001,,V,A*7B
25-Mar-2010 16:56:41:	$IIRMC,235639,A,3739.859,N,12222.813,W,00.0,017,250310,15,E,A*10
25-Mar-2010 16:56:41:	$IIVHW,,,271,M,00.0,N,,*60
25-Mar-2010 16:56:41:	$IIVLW,00000,N,000.0,N*53
25-Mar-2010 16:56:41:	$IIGLL,3739.859,N,12222.813,W,235639,A,A*4B
25-Mar-2010 16:56:41:	$IIHDG,271,,,15,E*12
25-Mar-2010 16:56:41:	$IIMTW,+15.0,C*3C
25-Mar-2010 16:56:41:	$IIMWV,350,R,03.0,N,A*16
25-Mar-2010 16:56:41:	$IIMWV,353,T,03.1,N,A*12
25-Mar-2010 16:56:41:	$IIRMC,235640,A,3739.858,N,12222.812,W,00.0,017,250310,15,E,A*1E
25-Mar-2010 16:56:42:	$IIVHW,,,271,M,00.0,N,,*60
25-Mar-2010 16:56:42:	$IIVLW,00000,N,000.0,N*53
25-Mar-2010 16:56:42:	$IIGLL,3739.858,N,12222.812,W,235640,A,A*45
25-Mar-2010 16:56:42:	$IIHDG,271,,,15,E*12
25-Mar-2010 16:56:42:	$IIMTW,+15.0,C*3C
25-Mar-2010 16:56:42:	$IIMWV,357,R,02.9,N,A*19
25-Mar-2010 16:56:42:	$IIMWV,350,T,03.0,N,A*10
25-Mar-2010 16:56:42:	$IIRMB,A,0.23,R,,BAYBDG  ,,,,,008.10,001,,V,A*7B
25-Mar-2010 16:56:43:	$IIRMC,235641,A,3739.858,N,12222.812,W,00.0,017,250310,15,E,A*1F
25-Mar-2010 16:56:43:	$IIVHW,,,271,M,00.0,N,,*60
25-Mar-2010 16:56:43:	$IIVLW,00000,N,000.0,N*53
25-Mar-2010 16:56:43:	$IIGLL,3739.858,N,12222.812,W,235642,A,A*47
25-Mar-2010 16:56:43:	$IIHDG,271,,,15,E*12
25-Mar-2010 16:56:43:	$IIMTW,+15.0,C*3C
25-Mar-2010 16:56:43:	$IIMWV,359,R,02.7,N,A*19
25-Mar-2010 16:56:43:	$IIMWV,357,T,02.9,N,A*1F
25-Mar-2010 16:56:44:	$IIRMC,235642,A,3739.858,N,12222.812,W,00.0,017,250310,15,E,A*1C
25-Mar-2010 16:56:44:	$IIVHW,,,271,M,00.0,N,,*60
25-Mar-2010 16:56:44:	$IIVLW,00000,N,000.0,N*53
25-Mar-2010 16:56:44:	$IIGLL,3739.858,N,12222.812,W,235643,A,A*46
25-Mar-2010 16:56:44:	$IIHDG,271,,,15,E*12
25-Mar-2010 16:56:44:	$IIMTW,+15.0,C*3C
25-Mar-2010 16:56:44:	$IIMWV,001,R,02.8,N,A*18
25-Mar-2010 16:56:44:	$IIMWV,359,T,02.7,N,A*1F
25-Mar-2010 16:56:45:	$IIRMB,A,0.23,R,,BAYBDG  ,,,,,008.10,001,,V,A*7B
25-Mar-2010 16:56:45:	$IIRMC,235643,A,3739.858,N,12222.812,W,00.0,017,250310,15,E,A*1D
25-Mar-2010 16:56:45:	$IIVHW,,,271,M,00.0,N,,*60
25-Mar-2010 16:56:45:	$IIVLW,00000,N,000.0,N*53
25-Mar-2010 16:56:45:	$IIGLL,3739.858,N,12222.812,W,235644,A,A*41
25-Mar-2010 16:56:45:	$IIHDG,271,,,15,E*12
25-Mar-2010 16:56:45:	$IIMTW,+15.0,C*3C
25-Mar-2010 16:56:45:	$IIMWV,003,R,02.9,N,A*1B
25-Mar-2010 16:56:46:	$IIMWV,001,T,02.8,N,A*1E
25-Mar-2010 16:56:46:	$IIRMC,235644,A,3739.858,N,12222.812,W,00.0,017,250310,15,E,A*1A
25-Mar-2010 16:56:46:	$IIVHW,,,271,M,00.0,N,,*60
25-Mar-2010 16:56:46:	$IIVLW,00000,N,000.0,N*53
